idenccc,ordentra,nuts1,cnace,estrato2,control,mercado,regulacion,sexo,tipopais,cno1,responsa,estu,anoanti,mesanti,tipojor,tipocon,fijodism,fijodisd,val,van,puentes,jap,jsp1,jsp2,hextra,drelabm,siespm1,dsiespm1,siespm2,dsiespm2,salbase,extraorm,phextra,comsal,comsaltt,irpfmes,cotiza,base,drelabam,drelabad,siespa1,dsiespa1,siespa2,dsiespa2,siespa3,dsiespa3,siespa4,dsiespa4,retrinoin,retriin,gextra,vespnoin,vespin,anos2,factotal,diasmes,diasrelaba,diasano,salmes,salmor,salneto,salanual,salaor,jmp1,salhora,treatment,outcome
00017138,22,4,Q0,3,1,1,5,1,1,B0,0,6,34,6,1,1,0,0,22,0,0,1631,37,30,0,31,6,0,6,0,1827.69,0,0,1922.41,0,850.52,190.74,4058.37,12,0,1,7,6,0,6,0,6,0,48092,603,3721.22,0,0,05,29.76,31,365,365,3750.1,3750.1,2708.84,48695,44973.78,163.125,22.9891187739464,1,2708.84
00017168,03,4,Q0,3,1,1,5,6,1,B0,0,6,14,0,1,1,0,0,22,0,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,1529.85,277.55,474.67,132.71,2764.94,12,0,6,0,6,0,6,0,6,0,36808,0,0,0,0,06,29,31,365,365,2600.91,2600.91,1993.53,36808,36808,163.125,15.944275862069,1,1993.53
00017168,06,4,Q0,3,1,1,5,6,1,B0,0,6,45,7,1,1,0,0,26,0,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,2569.67,354.27,838.46,178.54,3719.56,12,0,6,0,6,0,6,0,6,0,50370.3,0,0,0,0,06,29,31,365,365,3640.73,3640.73,2623.73,50370.3,50370.3,163.125,22.3186513409962,1,2623.73
00017168,07,4,Q0,3,1,1,5,6,1,B0,0,6,14,1,1,1,0,0,22,0,0,1645,37,30,0,31,1,31,6,0,3375.4,0,0,0,0,649.3,207.3,3264.55,12,0,1,241,6,0,6,0,6,0,21180.96,19323.86,0,0,0,05,29,31,365,365,3375.4,3375.4,2518.8,40504.82,40504.82,163.125,20.6921072796935,1,2518.8
00017168,16,4,Q0,3,1,1,5,6,1,B0,0,6,15,9,1,1,0,0,23,0,0,1654,37,30,0,31,6,0,6,0,1071.06,0,0,1869.78,0,606.4,159.58,3318.38,12,0,1,7,6,0,6,0,6,0,72402.06,269.35,37381.33,0,0,04,29,31,365,365,2940.84,2940.84,2174.86,72671.41,35290.08,163.125,18.0281379310345,1,2174.86
00017168,19,4,Q0,3,1,1,5,6,1,B0,0,6,36,2,1,1,0,0,26,0,0,1654,37,30,0,31,6,0,6,0,1071.06,0,0,1869.78,0,708.98,177.69,3701.98,12,0,1,29,6,0,6,0,6,0,44402.67,1620.65,0,0,0,06,29,31,365,365,2940.84,2940.84,2054.17,46023.32,46023.32,163.125,18.0281379310345,1,2054.17
00017168,21,4,Q0,3,1,1,5,6,1,B0,0,6,15,9,1,1,0,0,23,0,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,2419.36,464.55,777.32,171.24,3567.43,12,0,1,8,6,0,6,0,6,0,50541.77,724.4,0,0,0,05,29,31,365,365,3490.42,3490.42,2541.86,51266.17,51266.17,163.125,21.3972107279694,1,2541.86
00017168,23,4,Q0,3,1,1,5,6,1,B0,0,6,13,5,1,1,0,0,22,0,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,2318.97,866.23,686.14,143.52,2990.05,12,0,1,13,6,0,6,0,6,0,40198.95,1041.4,0,0,0,04,29,31,365,365,3390.03,3390.03,2560.37,41240.35,41240.35,163.125,20.7817931034483,1,2560.37
00017168,24,4,Q0,3,1,1,5,6,1,B0,0,6,15,9,1,1,0,0,22,0,0,1645,37,30,0,31,6,0,6,0,1071.06,0,0,2506.69,511.75,802.35,173.39,3612.29,12,0,1,7,6,0,6,0,6,0,46124.3,1992.68,0,0,0,05,29,31,365,365,3577.75,3577.75,2602.01,48116.98,48116.98,163.125,21.9325670498084,1,2602.01
00017299,03,4,Q0,3,1,1,5,6,1,B0,0,6,39,6,1,1,0,0,26,0,6,1525,37,30,0,31,6,0,6,0,1071.06,0,0,2305.41,342.37,732.02,181.96,3790.84,12,0,1,158,6,0,6,0,6,0,33446.2,14449.92,5138.69,0,0,06,34.64,31,365,365,3376.47,3376.47,2462.49,47896.12,42757.43,163.125,20.6986666666667,1,2462.49
00017299,08,4,Q0,3,1,1,5,6,1,B0,0,6,40,7,1,1,0,0,26,0,6,1534,37,30,0,31,6,0,6,0,1071.06,0,0,2337.78,0,786.08,184,3833.5,12,0,1,7,6,0,6,0,6,0,49564.51,413.94,5262.41,0,0,06,34.64,31,365,365,3408.84,3408.84,2438.76,49978.45,44716.04,163.125,20.8971034482759,1,2438.76
00017299,11,4,Q0,3,1,1,5,6,1,B0,0,6,34,10,1,1,0,0,26,0,6,1536,37,30,0,31,1,30,6,0,2402.11,0,0,0,0,538.36,243.9,3840.88,12,0,1,365,6,0,6,0,6,0,13731.38,20356.66,5262.78,0,0,05,34.64,31,365,365,2402.11,2402.11,1619.85,34088.04,28825.26,163.125,14.7255785440613,1,1619.85
00017299,15,4,Q0,3,1,1,5,6,1,B0,0,6,30,3,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1847.37,56.38,569.97,157.48,3280.8,12,0,6,0,6,0,6,0,6,0,40486.39,0,4192.26,0,0,05,34.64,31,365,365,2918.43,2918.43,2190.98,40486.39,36294.13,163.125,17.8907586206897,1,2190.98
00017299,17,4,Q0,3,1,1,5,6,1,C0,1,6,34,4,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,1071.06,0,0,2630.85,0,843.67,198.69,4139.4,12,0,6,0,6,0,6,0,6,0,52742.66,0,6168.01,0,0,06,34.64,31,365,365,3701.91,3701.91,2659.55,52742.66,46574.65,163.125,22.6937011494253,1,2659.55
00017299,20,4,Q0,3,1,1,5,6,1,D0,0,6,33,0,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,804.19,0,0,1897.71,0,511.74,141.89,2955.89,12,0,6,0,6,0,6,0,6,0,37632.97,0,3168.13,0,0,05,34.64,31,365,365,2701.9,2701.9,2048.27,37632.97,34464.84,163.125,16.5633716475096,1,2048.27
00017299,23,4,Q0,3,1,1,5,6,1,B0,0,6,27,2,1,1,0,0,25,0,6,1561,37,30,0,31,6,0,6,0,1071.06,0,0,2777.9,381.95,748.49,168,3752.21,12,0,6,0,6,0,6,0,6,0,44072.49,0,4686.55,0,0,05,34.64,31,365,365,3848.96,3848.96,2932.47,44072.49,39385.94,163.125,23.5951570881226,1,2932.47
00017299,24,4,Q0,3,1,1,5,6,1,B0,0,6,27,4,1,1,0,0,25,0,6,1547,37,30,0,31,6,0,6,0,1071.06,0,0,2024.23,272.12,690.56,166.77,3474.57,12,0,6,0,6,0,6,0,6,0,43895.43,0,4396.74,0,0,05,34.64,31,365,365,3095.29,3095.29,2237.96,43895.43,39498.69,163.125,18.9749578544061,1,2237.96
00017299,25,4,Q0,3,1,1,5,6,1,B0,1,6,41,2,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,1071.06,0,0,3095.69,0,1026.69,198.69,4139.4,12,0,6,0,6,0,6,0,6,0,51707,0,6082.69,0,0,06,34.64,31,365,365,4166.75,4166.75,2941.37,51707,45624.31,163.125,25.5432950191571,1,2941.37
00017367,13,4,Q0,3,2,1,1,6,1,B0,0,6,3,3,1,1,0,0,30,0,14,1729,38,0,0,31,6,0,6,0,1394.25,348.56,0,274.5,0,216.77,128.1,2017.31,12,0,6,0,6,0,6,0,6,0,25023.2,0,4249.9,0,0,04,74.03,31,365,365,2017.31,1668.75,1672.44,25023.2,20773.3,165.3,12.2039322444041,0,1672.44
00017367,19,4,Q0,3,2,1,1,6,1,B0,1,6,2,10,1,1,0,0,30,0,14,1729,38,0,0,31,6,0,6,0,1742.81,0,0,847.26,330.69,388.01,164.47,2590.07,12,0,6,0,6,0,6,0,6,0,32068.76,0,3990.3,0,0,03,74.03,31,365,365,2590.07,2590.07,2037.59,32068.76,28078.46,165.3,15.6689050211736,0,2037.59
00017367,22,4,Q0,3,2,1,1,6,1,B0,1,6,11,5,1,1,0,0,30,0,14,1729,38,0,0,31,6,0,6,0,1812.53,0,0,1140.72,330.69,473.53,187.53,2953.25,12,0,6,0,6,0,6,0,6,0,35779,0,4948.06,0,0,04,74.03,31,365,365,2953.25,2953.25,2292.19,35779,30830.94,165.3,17.8660012099214,0,2292.19
00017893,07,4,Q0,1,2,1,2,6,1,E0,0,6,1,10,2,1,0,0,0,30,0,920,20,0,0,31,6,0,6,0,666.1,0,0,63.9,0,58.4,40.03,919.8,12,0,6,0,6,0,6,0,6,0,9286.98,0,0,0,0,03,154.03,31,365,365,730,730,631.57,9286.98,9286.98,87,8.39080459770115,0,631.57
00017897,04,4,Q0,2,1,1,5,6,1,B0,0,6,4,2,1,2,0,0,22,0,3,1519,35,0,0,31,6,0,6,0,1071.06,0,0,1207.98,0,394.05,164.64,2535.34,12,0,6,0,6,0,6,0,6,0,30518.27,0,3180.78,0,0,03,36.69,31,365,365,2279.04,2279.04,1720.35,30518.27,27337.49,152.25,14.9690640394089,1,1720.35
00017897,05,4,Q0,2,1,1,5,6,1,B0,0,6,8,8,1,2,0,0,24,0,0,1484,30,0,0,31,6,0,6,0,1071.06,0,0,2489.95,0,707.57,226.27,3484.22,12,0,6,0,6,0,6,0,6,0,40138.81,0,3465.88,0,0,04,36.69,31,365,365,3561.01,3561.01,2627.17,40138.81,36672.93,130.5,27.2874329501916,1,2627.17
00017897,08,4,Q0,2,1,1,5,6,1,B0,0,6,2,5,1,2,0,0,22,0,3,1519,35,0,0,31,6,0,6,0,1071.06,0,0,2189.42,0,618.19,211.85,3310.28,12,0,1,19,6,0,6,0,6,0,39402.01,944.76,312.77,0,0,02,36.69,31,365,365,3260.48,3260.48,2430.44,40346.77,40034,152.25,21.4153037766831,1,2430.44
00017897,10,4,Q0,2,1,1,5,6,1,B0,0,6,20,0,1,2,0,0,24,0,0,1484,40,0,0,31,6,0,6,0,1071.06,0,0,2467.3,0,803.92,244.97,3827.73,12,0,6,0,6,0,6,0,6,0,46781.64,0,3523.4,0,0,05,36.69,31,365,365,3538.36,3538.36,2489.47,46781.64,43258.24,174,20.3354022988506,1,2489.47
00017897,11,4,Q0,2,1,1,5,6,1,B0,0,6,7,11,1,2,0,0,22,0,0,1484,40,0,0,31,6,0,6,0,1071.06,0,0,1605.96,0,352.56,188.33,2677.02,12,0,1,67,1,67,6,0,6,0,19466.18,6817.25,2241.53,0,0,03,36.69,31,365,298,2677.02,2677.02,2136.13,32192.7917785235,29447.2936241611,174,15.3851724137931,1,2136.13
00018133,01,4,Q0,2,2,2,3,6,1,C0,0,6,2,9,1,2,0,0,25,0,0,1720,38,30,0,31,6,0,6,0,1568.29,0,0,338.04,0,195.16,105.92,1668.04,12,0,6,0,6,0,6,0,6,0,16403.69,0,0,0,0,05,42.08,31,365,365,1906.33,1906.33,1605.25,16403.69,16403.69,167.475,11.3827735482908,0,1605.25
00018133,02,4,Q0,2,2,2,3,6,1,C0,0,6,5,6,1,1,0,0,25,0,0,1720,38,30,0,31,6,0,6,0,1547.69,0,0,98.45,0,230.48,104.55,1646.22,12,0,6,0,6,0,6,0,6,0,16609.2,0,0,0,0,03,42.08,31,365,365,1646.14,1646.14,1311.11,16609.2,16609.2,167.475,9.82916853261681,0,1311.11
00018146,08,4,Q0,2,1,1,3,6,1,B0,0,6,2,0,2,1,0,0,0,30,0,897,20,0,0,31,6,0,6,0,1494,0,0,0,0,0,94.92,1494.93,12,0,6,0,6,0,6,0,6,0,16800,0,2200,0,0,02,43.88,31,365,365,1494,1494,1399.08,16800,14600,87,17.1724137931035,1,1399.08
00018222,02,4,Q0,1,2,1,1,6,1,C0,0,6,14,3,1,1,0,0,30,0,4,1792,35,0,0,31,6,0,6,0,1251.19,0,0,457.46,0,218.93,125.43,1975.28,12,0,6,0,6,0,6,0,6,0,25073.72,0,2824.74,0,0,03,82.37,31,365,365,1708.65,1708.65,1364.29,25073.72,22248.98,152.25,11.2226600985222,0,1364.29
00018222,03,4,Q0,1,2,1,1,6,1,C0,0,6,16,7,1,1,0,0,30,0,4,1792,35,0,0,31,6,0,6,0,1251.19,0,0,479.74,0,171.28,126.47,1991.76,12,0,6,0,6,0,6,0,6,0,25073.72,0,0,0,0,04,82.37,31,365,365,1730.93,1730.93,1433.18,25073.72,25073.72,152.25,11.3689983579639,0,1433.18
00018234,02,4,Q0,1,2,1,5,6,1,B0,0,6,14,10,1,1,0,0,0,30,1,1575,35,0,0,31,6,0,6,0,1932.34,0,0,0,0,367.53,122.7,1932.34,12,0,6,0,6,0,6,0,6,0,30855.36,0,0,0,0,05,20.12,31,365,365,1932.34,1932.34,1442.11,30855.36,30855.36,152.25,12.6918883415435,0,1442.11
00018234,03,4,Q0,1,2,1,5,1,2,B0,0,6,5,1,2,1,0,0,0,30,1,1350,30,0,0,31,6,0,6,0,1446.43,0,0,46.27,0,0,107.16,1446.43,12,0,6,0,6,0,6,0,6,0,20250.02,0,2255,0,0,04,20.12,31,365,365,1492.7,1492.7,1385.54,20250.02,17995.02,130.5,11.4383141762452,0,1385.54
00018234,04,4,Q0,1,2,1,5,6,1,B0,0,6,14,10,1,1,0,0,0,30,1,1800,40,0,0,31,6,0,6,0,2208.34,0,0,46.27,0,389.33,140.23,2208.34,12,0,1,30,6,0,6,0,6,0,30454.66,705.3,0,0,0,05,20.12,31,365,365,2254.61,2254.61,1725.05,31159.96,31159.96,174,12.9575287356322,0,1725.05
00018316,04,4,Q0,1,2,1,5,6,1,B0,0,6,6,0,2,1,0,0,0,23,0,128,4,0,0,31,6,0,6,0,450,0,0,0,0,36,28.58,450,9,0,6,0,6,0,6,0,6,0,4050,0,714.6,0,0,04,106.82,31,273.78,273.78,450,450,385.42,5399.40828402367,4446.71268902038,17.4,25.8620689655172,0,385.42
00018418,02,4,Q0,1,2,1,5,6,1,C0,0,6,0,1,2,1,0,0,0,30,0,576,12,0,0,31,6,0,6,0,300,0,0,340.68,0,0,40.68,640.68,3,16,6,0,6,0,6,0,6,0,2263.74,0,176.67,0,0,03,549.75,31,107.26,107.26,640.68,640.68,600,7703.38523214619,7102.18674249487,52.2,12.2735632183908,0,600
00018586,04,4,Q0,3,1,1,5,6,1,B0,0,6,25,0,1,2,0,0,22,0,0,1515,37,30,0,31,6,0,6,0,1071.06,0,0,1713.23,509.53,679.19,208.83,3288.69,12,0,6,0,6,0,6,0,6,0,46128.79,0,0,0,0,05,54.32,31,365,365,2784.29,2784.29,1896.27,46128.79,46128.79,163.125,17.0684444444444,1,1896.27
00018586,13,4,Q0,3,1,1,5,6,1,H0,0,6,16,10,1,2,0,0,22,0,0,1470,37,30,0,31,6,0,6,0,612.59,0,0,1174.35,331.33,232.48,105.03,1654.08,12,0,6,0,6,0,6,0,6,0,21608.64,0,0,0,0,06,54.32,31,365,365,1786.94,1786.94,1449.43,21608.64,21608.64,163.125,10.9544214559387,1,1449.43
00018586,18,4,Q0,3,1,1,5,6,1,B0,0,6,29,8,1,2,0,0,22,0,0,1521,37,30,0,31,6,0,6,0,1071.06,0,0,1752.11,420.79,673.77,211.6,3332.29,12,0,6,0,6,0,6,0,6,0,46200.23,0,0,0,0,05,54.32,31,365,365,2823.17,2823.17,1937.8,46200.23,46200.23,163.125,17.3067892720307,1,1937.8
00018586,20,4,Q0,3,1,1,5,6,1,B0,0,6,17,3,1,2,0,0,22,0,0,1551,37,30,0,31,6,0,6,0,1071.06,0,0,1596.59,359.02,605.33,200.53,3157.87,12,0,6,0,6,0,6,0,6,0,43477.8,0,0,0,0,04,54.32,31,365,365,2667.65,2667.65,1861.79,43477.8,43477.8,163.125,16.3534099616858,1,1861.79
00018586,21,4,Q0,3,1,1,5,1,1,B0,0,6,20,2,1,2,0,0,22,0,0,1725,37,30,0,31,6,0,6,0,743.21,0,0,1680.62,0,716.24,171.08,2673.29,12,0,6,0,6,0,6,0,6,0,44249.26,0,12679.76,0,0,04,54.32,31,365,365,2423.83,2423.83,1536.51,44249.26,31569.5,163.125,14.8587279693487,1,1536.51
00018586,22,4,Q0,3,1,1,5,6,1,B0,0,6,15,4,1,2,0,0,22,0,0,1642,37,30,0,31,1,8,6,0,3243.03,0,0,0,0,803.71,190.91,3006.39,12,0,1,8,6,0,6,0,6,0,38916.32,0,0,0,0,04,54.32,31,365,365,3243.03,3243.03,2248.41,38916.32,38916.32,163.125,19.8806436781609,1,2248.41
00018586,23,4,Q0,3,1,1,5,6,1,B0,0,6,26,0,1,2,0,0,22,0,0,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1569.38,424.34,582,188.56,2969.38,12,0,6,0,6,0,6,0,6,0,47042.7,0,0,0,0,05,54.32,31,365,365,2640.44,2640.44,1869.88,47042.7,47042.7,163.125,16.1866053639847,1,1869.88
00018586,24,4,Q0,3,1,1,5,6,1,B0,0,6,3,4,1,2,0,0,22,0,0,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1114.45,278.04,471.52,161.91,2549.74,12,0,6,0,6,0,6,0,6,0,34030.44,0,0,0,0,03,54.32,31,365,365,2185.51,2185.51,1552.08,34030.44,34030.44,163.125,13.3977624521073,1,1552.08
00018682,01,4,Q0,3,1,2,5,6,1,B0,0,6,2,0,1,2,0,0,5,0,0,1631,37,30,0,31,6,0,6,0,1086.81,0,0,1247.06,699.84,400.88,203.19,3174.98,6,16,6,0,6,0,6,0,6,0,20105.9,0,1929.55,0,0,03,44.73,31,198.52,198.52,2333.87,2333.87,1729.8,36966.8219826718,33419.1403888777,163.125,14.3072490421456,1,1729.8
00018682,04,4,Q0,3,1,2,5,1,1,B0,0,6,17,1,1,2,0,0,22,0,2,1631,37,30,0,31,6,0,6,0,1086.81,0,0,1358.55,0,410.17,177.66,2775.92,12,0,6,0,6,0,6,0,6,0,32297.36,0,3966.71,0,0,04,44.73,31,365,365,2445.36,2445.36,1857.53,32297.36,28330.65,163.125,14.9907126436782,1,1857.53
00018682,05,4,Q0,3,1,2,5,6,1,B0,0,6,10,3,1,2,0,0,22,0,2,1631,37,30,0,31,6,0,6,0,728.16,0,0,990.27,335.26,320.96,145.44,2272.57,12,0,6,0,6,0,1,304,6,0,27853.46,0,2985.18,0,0,04,44.73,31,365,365,1718.43,1718.43,1252.03,27853.46,24868.28,163.125,10.5344367816092,1,1252.03
00018682,06,4,Q0,3,1,2,5,6,1,B0,0,6,4,3,1,2,0,0,22,0,2,1631,37,30,0,31,6,0,6,0,1086.81,0,0,1286.51,699.84,400.88,203.19,3174.98,12,0,6,0,6,0,6,0,6,0,36536.38,0,4104.67,0,0,03,44.73,31,365,365,2373.32,2373.32,1769.25,36536.38,32431.71,163.125,14.5490881226054,1,1769.25
00018682,07,4,Q0,3,1,2,5,6,1,B0,0,6,6,6,1,2,0,0,16,0,2,1631,37,30,0,31,6,0,6,0,1086.61,0,0,2196.11,752.16,543.95,210.09,3282.72,10,1,6,0,6,0,6,0,6,0,32472.01,0,0,0,0,03,44.73,31,305.2,305.2,3282.72,3282.72,2528.68,38834.4811598951,38834.4811598951,163.125,20.1239540229885,1,2528.68
00018682,08,4,Q0,3,1,2,5,1,1,B0,0,6,2,4,1,2,0,0,17,0,2,1631,37,30,0,31,6,0,6,0,1086.81,0,0,1247.06,363.34,504.35,181.67,2838.48,11,17,6,0,6,0,6,0,6,0,31204.87,0,3739.7,0,0,02,44.73,31,351.62,351.62,2333.87,2333.87,1647.85,32392.2915363176,28510.286815312,163.125,14.3072490421456,1,1647.85
00018682,13,4,Q0,3,1,2,5,6,1,B0,0,6,5,6,1,2,0,0,19,0,2,1631,37,30,0,31,6,0,6,0,1086.81,0,0,1927.61,539.28,494.79,192.92,3014.42,8,12,6,0,6,0,6,0,6,0,33861.49,0,0,0,0,05,44.73,31,255.36,255.36,3014.42,3014.42,2326.71,48400.077733396,48400.077733396,163.125,18.4792030651341,1,2326.71
00018682,14,4,Q0,3,1,2,5,6,1,C0,0,6,1,11,1,2,0,0,22,0,2,1631,37,30,0,31,6,0,6,0,1086.81,0,0,971.94,0,317.53,150.58,2352.85,12,0,1,7,6,0,6,0,6,0,27822.43,397.88,3529.17,0,0,03,44.73,31,365,365,2058.75,2058.75,1590.64,28220.31,24691.14,163.125,12.6206896551724,1,1590.64
00018682,16,4,Q0,3,1,2,5,6,1,B0,0,6,1,8,1,2,0,0,20,0,0,1631,37,30,0,31,6,0,6,0,1086.81,0,0,1297.76,576.67,484.13,201.2,3143.78,11,18,6,0,6,0,6,0,6,0,36607.14,0,3946.09,0,0,02,44.73,31,352.62,352.62,2384.57,2384.57,1699.24,37892.3660030628,33807.7342464976,163.125,14.6180536398467,1,1699.24
00018854,01,4,Q0,3,1,2,2,6,1,B0,0,6,22,7,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,2571.24,689.12,754.71,221.94,3495.11,12,0,1,6,6,0,6,0,6,0,39184.8,405.64,7509.33,0,0,05,70.21,31,365,365,3658.04,3658.04,2681.39,39590.44,32081.11,152.25,24.0265353037767,1,2681.39
00018854,02,4,Q0,3,1,2,2,6,1,B0,0,6,33,3,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,4247.52,1074.46,1017.9,262.85,4139.39,12,0,6,0,6,0,6,0,6,0,56729.9,0,8066,0,0,05,70.21,31,365,365,5334.32,5334.32,4053.57,56729.9,48663.9,152.25,35.0365845648604,1,4053.57
00018854,03,4,Q0,3,1,2,2,6,1,B0,1,6,37,1,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,4645.11,779.27,1254.95,262.85,4139.39,12,0,1,2,6,0,6,0,6,0,66653.3,203.5,9326.24,0,0,06,70.21,31,365,365,5731.91,5731.91,4214.11,66856.8,57530.56,152.25,37.648013136289,1,4214.11
00018854,05,4,Q0,3,1,2,2,6,1,B0,0,6,25,7,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,2909.94,0,605.12,233.53,3677.71,12,0,1,6,6,0,6,0,6,0,43174.69,405,7671.5,0,0,04,70.21,31,365,365,3996.74,3996.74,3158.09,43579.69,35908.19,152.25,26.2511658456486,1,3158.09
00018854,06,4,Q0,3,1,2,2,1,1,B0,1,6,20,9,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,6466.89,2048.22,1662.44,262.85,4139.39,12,0,1,10,6,0,6,0,6,0,84223.97,1211.94,13996.81,0,0,04,70.21,31,365,365,7553.69,7553.69,5628.4,85435.91,71439.1,152.25,49.6137274220033,1,5628.4
00018854,08,4,Q0,3,1,2,2,1,1,B0,0,6,13,7,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,2351.9,626.48,616.4,214.25,3374,12,0,6,0,6,0,6,0,6,0,41488.58,0,7312.53,0,0,03,70.21,31,365,365,3438.7,3438.7,2608.05,41488.58,34176.05,152.25,22.5858784893268,1,2608.05
00018854,09,4,Q0,3,1,2,2,6,1,B0,0,6,30,5,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,2774,0,645.5,222.88,3509.98,12,0,1,13,6,0,6,0,6,0,44224.91,1170.9,8019.77,0,0,05,70.21,31,365,365,3860.8,3860.8,2992.42,45395.81,37376.04,152.25,25.3582922824302,1,2992.42
00018854,12,4,Q0,3,1,2,2,6,1,B0,0,6,34,2,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,3694.51,529.36,857.83,262.85,4139.39,12,0,1,59,6,0,6,0,6,0,49468.76,9127.79,7969.48,0,0,05,70.21,31,365,365,4781.31,4781.31,3660.63,58596.55,50627.07,152.25,31.4043349753695,1,3660.63
00018854,14,4,Q0,3,1,2,2,1,1,B0,0,6,35,1,1,1,0,0,22,0,8,1519,35,0,0,31,6,0,6,0,1086.8,0,0,5101.71,2037.32,1434.18,262.85,4139.39,12,0,1,7,6,0,6,0,6,0,74679.36,624.27,7969.49,0,0,05,70.21,31,365,365,6188.51,6188.51,4491.48,75303.63,67334.14,152.25,40.6470279146141,1,4491.48
00018970,01,4,Q0,3,1,1,5,6,1,F0,0,6,37,5,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,1324,0,0,557,0,287.87,101.71,2164.16,12,0,6,0,6,0,6,0,6,0,28923.8,0,3547.42,0,0,06,24.24,31,365,365,1881,1881,1491.42,28923.8,25376.38,163.125,11.5310344827586,1,1491.42
00018970,02,4,Q0,3,1,1,5,6,1,B0,0,6,36,0,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,2174.19,0,0,1322.38,0,866.49,181.97,3871.66,12,0,6,0,6,0,6,0,6,0,61179.41,0,4700.62,0,0,06,24.24,31,365,365,3496.57,3496.57,2448.11,61179.41,56478.79,163.125,21.4349118773946,1,2448.11
00018970,05,4,Q0,3,1,1,5,6,1,B0,0,6,30,0,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,2030.94,0,0,1279,0,824.72,169.18,3599.55,12,0,6,0,6,0,6,0,6,0,42123.8,0,4568.16,0,0,05,24.24,31,365,365,3309.94,3309.94,2316.04,42123.8,37555.64,163.125,20.2908199233716,1,2316.04
00018970,06,4,Q0,3,1,1,5,6,1,B0,0,6,21,0,1,1,0,0,24,0,6,1642,37,30,0,31,6,0,6,0,1917.92,0,0,1050.67,0,599.24,153.51,2969.59,12,0,6,0,6,0,6,0,6,0,42123.8,0,3140.25,0,0,04,24.24,31,365,365,2968.59,2968.59,2215.84,42123.8,38983.55,163.125,18.1982528735632,1,2215.84
00018970,07,4,Q0,3,1,1,5,6,1,B0,1,6,39,0,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,2751.19,0,0,1120.72,0,706.88,172.4,3668,12,0,6,0,6,0,6,0,6,0,45843.86,0,4684.64,0,0,06,24.24,31,365,365,3871.91,3871.91,2992.63,45843.86,41159.22,163.125,23.735846743295,1,2992.63
00018970,08,4,Q0,3,1,1,5,6,1,F0,0,6,13,0,1,1,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,1436.65,0,0,341.29,0,248.62,100.93,2147.46,12,0,6,0,6,0,6,0,6,0,26055.48,0,3161.82,0,0,05,24.24,31,365,365,1777.94,1777.94,1428.39,26055.48,22893.66,163.125,10.8992490421456,1,1428.39
00018970,11,4,Q0,3,1,1,5,6,1,F0,1,6,33,0,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,1328.33,0,0,505.65,0,276.23,99.52,2117.49,12,0,6,0,6,0,6,0,6,0,25781.33,0,0,0,0,05,24.24,31,365,365,1833.98,1833.98,1458.23,25781.33,25781.33,163.125,11.2427892720307,1,1458.23
00018970,14,4,Q0,3,1,1,5,1,1,B0,0,6,34,0,1,1,0,0,26,0,6,1642,37,30,0,31,6,0,6,0,2342.32,0,0,1319.77,0,771.18,181.58,3863.5,12,0,6,0,6,0,6,0,6,0,46959.65,0,4684.64,0,0,05,24.24,31,365,365,3662.09,3662.09,2709.33,46959.65,42275.01,163.125,22.4495938697318,1,2709.33
00018970,15,4,Q0,3,1,1,5,1,1,F0,0,6,21,0,1,1,0,0,24,0,6,1642,37,30,0,31,6,0,6,0,1204.17,0,0,355.16,0,134.57,83.5,1776.54,12,0,6,0,6,0,6,0,6,0,21975.96,0,2644.44,0,0,05,24.24,31,365,365,1559.33,1559.33,1341.26,21975.96,19331.52,163.125,9.55911111111111,1,1341.26
